# phi psi z
-3.141592654000000095e+00 2.223824013000000210e+00 2.248138946599999954e+01
-3.070995066000000051e+00 2.223824013000000210e+00 1.892637638500000108e+01
-3.000397478000000007e+00 2.223824013000000210e+00 1.570059670300000043e+01
-2.929799889999999962e+00 2.223824013000000210e+00 1.283286992100000035e+01
-2.859202303000000001e+00 2.223824013000000210e+00 1.039906451400000087e+01
-2.788604714999999956e+00 2.223824013000000210e+00 8.463601180999999585e+00
-2.718007126999999912e+00 2.223824013000000210e+00 7.027978269000000111e+00
-2.647409539999999950e+00 2.223824013000000210e+00 6.054444746999999794e+00
-2.576811951999999906e+00 2.223824013000000210e+00 5.437092562000000129e+00
-2.506214363999999861e+00 2.223824013000000210e+00 5.020953443999999877e+00
-2.435616775999999817e+00 2.223824013000000210e+00 4.767205768000000177e+00
-2.365019188999999855e+00 2.223824013000000210e+00 4.647385536999999900e+00
-2.294421600999999811e+00 2.223824013000000210e+00 4.668545937000000201e+00
-2.223824013000000210e+00 2.223824013000000210e+00 4.778209938999999906e+00
-2.153226425000000166e+00 2.223824013000000210e+00 4.970905720000000194e+00
-2.082628838000000204e+00 2.223824013000000210e+00 5.205460342000000296e+00
-2.012031250000000160e+00 2.223824013000000210e+00 5.437019453999999641e+00
-1.941433661999999893e+00 2.223824013000000210e+00 5.694654325000000128e+00
-1.870836074999999932e+00 2.223824013000000210e+00 5.910742328000000434e+00
-1.800238487000000109e+00 2.223824013000000210e+00 5.963125388999999998e+00
-1.729640899000000065e+00 2.223824013000000210e+00 5.770722649999999732e+00
-1.659043311000000021e+00 2.223824013000000210e+00 5.372334365000000389e+00
-1.588445724000000059e+00 2.223824013000000210e+00 4.921071243000000095e+00
-1.517848136000000014e+00 2.223824013000000210e+00 4.567998164999999666e+00
-1.447250547999999970e+00 2.223824013000000210e+00 4.417379459000000175e+00
-1.376652961000000008e+00 2.223824013000000210e+00 4.520038417000000308e+00
-1.306055372999999964e+00 2.223824013000000210e+00 4.892559121999999761e+00
-1.235457784999999920e+00 2.223824013000000210e+00 5.563290483000000286e+00
-1.164860197000000097e+00 2.223824013000000210e+00 6.578098620999999646e+00
-1.094262609999999913e+00 2.223824013000000210e+00 7.894828566000000158e+00
-1.023665022000000091e+00 2.223824013000000210e+00 9.438307203999999118e+00
-9.530674340000000466e-01 2.223824013000000210e+00 1.117873830399999946e+01
-8.824698469999999739e-01 2.223824013000000210e+00 1.313578674999999940e+01
-8.118722590000000405e-01 2.223824013000000210e+00 1.536763590400000012e+01
-7.412746709999999961e-01 2.223824013000000210e+00 1.791215328599999879e+01
-6.706770829999999517e-01 2.223824013000000210e+00 2.074546854000000096e+01
-6.000794959999999900e-01 2.223824013000000210e+00 2.383803609099999932e+01
-5.294819079999999456e-01 2.223824013000000210e+00 2.715624706699999891e+01
-4.588843200000000122e-01 2.223824013000000210e+00 3.067823556100000104e+01
-3.882867320000000233e-01 2.223824013000000210e+00 3.432904864000000345e+01
-3.176891450000000061e-01 2.223824013000000210e+00 3.798477658400000223e+01
-2.470915569999999895e-01 2.223824013000000210e+00 4.153350285799999853e+01
-1.764939690000000005e-01 2.223824013000000210e+00 4.493371797199999662e+01
-1.058963819999999972e-01 2.223824013000000210e+00 4.818593968199999722e+01
-3.529879400000000139e-02 2.223824013000000210e+00 5.136851599999999962e+01
3.529879400000000139e-02 2.223824013000000210e+00 5.454565147200000297e+01
1.058963819999999972e-01 2.223824013000000210e+00 5.770112696799999696e+01
1.764939690000000005e-01 2.223824013000000210e+00 6.078810147899999805e+01
2.470915569999999895e-01 2.223824013000000210e+00 6.368668068800000270e+01
3.176891450000000061e-01 2.223824013000000210e+00 6.616157566100000054e+01
3.882867320000000233e-01 2.223824013000000210e+00 6.799480992700000570e+01
4.588843200000000122e-01 2.223824013000000210e+00 6.894224874900000088e+01
5.294819079999999456e-01 2.223824013000000210e+00 6.883172498000000417e+01
6.000794959999999900e-01 2.223824013000000210e+00 6.759557701699999654e+01
6.706770829999999517e-01 2.223824013000000210e+00 6.540555842000000553e+01
7.412746709999999961e-01 2.223824013000000210e+00 6.262571140099999667e+01
8.118722590000000405e-01 2.223824013000000210e+00 5.975947168100000084e+01
8.824698469999999739e-01 2.223824013000000210e+00 5.722689742499999710e+01
9.530674340000000466e-01 2.223824013000000210e+00 5.526427433799999989e+01
1.023665022000000091e+00 2.223824013000000210e+00 5.389723620000000182e+01
1.094262609999999913e+00 2.223824013000000210e+00 5.301395107100000104e+01
1.164860197000000097e+00 2.223824013000000210e+00 5.257277874999999767e+01
1.235457784999999920e+00 2.223824013000000210e+00 5.263384539199999779e+01
1.306055372999999964e+00 2.223824013000000210e+00 5.328331088400000226e+01
1.376652961000000008e+00 2.223824013000000210e+00 5.459229250599999972e+01
1.447250547999999970e+00 2.223824013000000210e+00 5.644511866300000236e+01
1.517848136000000014e+00 2.223824013000000210e+00 5.867907989999999785e+01
1.588445724000000059e+00 2.223824013000000210e+00 6.119562808700000289e+01
1.659043311000000021e+00 2.223824013000000210e+00 6.393964323299999819e+01
1.729640899000000065e+00 2.223824013000000210e+00 6.681470849100000464e+01
1.800238487000000109e+00 2.223824013000000210e+00 6.966041475999999477e+01
1.870836074999999932e+00 2.223824013000000210e+00 7.222617827099999488e+01
1.941433661999999893e+00 2.223824013000000210e+00 7.422797661900000321e+01
2.012031250000000160e+00 2.223824013000000210e+00 7.546527286799999956e+01
2.082628838000000204e+00 2.223824013000000210e+00 7.583657605099999444e+01
2.153226425000000166e+00 2.223824013000000210e+00 7.530690570900000580e+01
2.223824013000000210e+00 2.223824013000000210e+00 7.390442062299999293e+01
2.294421600999999811e+00 2.223824013000000210e+00 7.168291566199999920e+01
2.365019188999999855e+00 2.223824013000000210e+00 6.878227081500000395e+01
2.435616775999999817e+00 2.223824013000000210e+00 6.532976503599999774e+01
2.506214363999999861e+00 2.223824013000000210e+00 6.146851936099999847e+01
2.576811951999999906e+00 2.223824013000000210e+00 5.735137552100000136e+01
2.647409539999999950e+00 2.223824013000000210e+00 5.310368924299999804e+01
2.718007126999999912e+00 2.223824013000000210e+00 4.875886340899999993e+01
2.788604714999999956e+00 2.223824013000000210e+00 4.431920205000000124e+01
2.859202303000000001e+00 2.223824013000000210e+00 3.977628462599999892e+01
2.929799889999999962e+00 2.223824013000000210e+00 3.517928850700000254e+01
3.000397478000000007e+00 2.223824013000000210e+00 3.066583242300000123e+01
3.070995066000000051e+00 2.223824013000000210e+00 2.639923081199999899e+01
-3.141592654000000095e+00 2.294421600999999811e+00 2.094120600400000143e+01
-3.070995066000000051e+00 2.294421600999999811e+00 1.753744355799999965e+01
-3.000397478000000007e+00 2.294421600999999811e+00 1.441508264500000003e+01
-2.929799889999999962e+00 2.294421600999999811e+00 1.158454064800000083e+01
-2.859202303000000001e+00 2.294421600999999811e+00 9.155794939999999826e+00
-2.788604714999999956e+00 2.294421600999999811e+00 7.222743827000000394e+00
-2.718007126999999912e+00 2.294421600999999811e+00 5.845427421000000123e+00
-2.647409539999999950e+00 2.294421600999999811e+00 4.983065086999999949e+00
-2.576811951999999906e+00 2.294421600999999811e+00 4.502588491000000026e+00
-2.506214363999999861e+00 2.294421600999999811e+00 4.242062676999999837e+00
-2.435616775999999817e+00 2.294421600999999811e+00 4.070136560999999986e+00
-2.365019188999999855e+00 2.294421600999999811e+00 3.931460638999999979e+00
-2.294421600999999811e+00 2.294421600999999811e+00 3.867394949999999998e+00
-2.223824013000000210e+00 2.294421600999999811e+00 3.902555444999999956e+00
-2.153226425000000166e+00 2.294421600999999811e+00 4.061210660999999611e+00
-2.082628838000000204e+00 2.294421600999999811e+00 4.310152483000000423e+00
-2.012031250000000160e+00 2.294421600999999811e+00 4.607293109000000442e+00
-1.941433661999999893e+00 2.294421600999999811e+00 4.937299398999999589e+00
-1.870836074999999932e+00 2.294421600999999811e+00 5.230979717000000306e+00
-1.800238487000000109e+00 2.294421600999999811e+00 5.391694861000000394e+00
-1.729640899000000065e+00 2.294421600999999811e+00 5.356844152999999942e+00
-1.659043311000000021e+00 2.294421600999999811e+00 5.136977555999999723e+00
-1.588445724000000059e+00 2.294421600999999811e+00 4.839143585000000414e+00
-1.517848136000000014e+00 2.294421600999999811e+00 4.563193673999999866e+00
-1.447250547999999970e+00 2.294421600999999811e+00 4.423113117999999844e+00
-1.376652961000000008e+00 2.294421600999999811e+00 4.505487242000000059e+00
-1.306055372999999964e+00 2.294421600999999811e+00 4.891237158000000029e+00
-1.235457784999999920e+00 2.294421600999999811e+00 5.630685695999999574e+00
-1.164860197000000097e+00 2.294421600999999811e+00 6.744327455999999721e+00
-1.094262609999999913e+00 2.294421600999999811e+00 8.134219930000000431e+00
-1.023665022000000091e+00 2.294421600999999811e+00 9.694748708000000548e+00
-9.530674340000000466e-01 2.294421600999999811e+00 1.141292789200000080e+01
-8.824698469999999739e-01 2.294421600999999811e+00 1.336679470900000055e+01
-8.118722590000000405e-01 2.294421600999999811e+00 1.566516841700000029e+01
-7.412746709999999961e-01 2.294421600999999811e+00 1.832873076499999954e+01
-6.706770829999999517e-01 2.294421600999999811e+00 2.133334046599999922e+01
-6.000794959999999900e-01 2.294421600999999811e+00 2.457861577899999972e+01
-5.294819079999999456e-01 2.294421600999999811e+00 2.799825180899999921e+01
-4.588843200000000122e-01 2.294421600999999811e+00 3.157468749099999883e+01
-3.882867320000000233e-01 2.294421600999999811e+00 3.528313884800000011e+01
-3.176891450000000061e-01 2.294421600999999811e+00 3.905456805099999684e+01
-2.470915569999999895e-01 2.294421600999999811e+00 4.280570779600000009e+01
-1.764939690000000005e-01 2.294421600999999811e+00 4.645696793799999824e+01
-1.058963819999999972e-01 2.294421600999999811e+00 4.995709325800000045e+01
-3.529879400000000139e-02 2.294421600999999811e+00 5.333573752299999882e+01
3.529879400000000139e-02 2.294421600999999811e+00 5.665183002100000209e+01
1.058963819999999972e-01 2.294421600999999811e+00 5.990596167500000035e+01
1.764939690000000005e-01 2.294421600999999811e+00 6.307829848299999753e+01
2.470915569999999895e-01 2.294421600999999811e+00 6.606549997800000540e+01
3.176891450000000061e-01 2.294421600999999811e+00 6.859279922899999349e+01
3.882867320000000233e-01 2.294421600999999811e+00 7.033591117400000314e+01
4.588843200000000122e-01 2.294421600999999811e+00 7.098997401500000137e+01
5.294819079999999456e-01 2.294421600999999811e+00 7.038737945900000170e+01
6.000794959999999900e-01 2.294421600999999811e+00 6.852524505200000249e+01
6.706770829999999517e-01 2.294421600999999811e+00 6.570447552500000654e+01
7.412746709999999961e-01 2.294421600999999811e+00 6.234541322700000165e+01
8.118722590000000405e-01 2.294421600999999811e+00 5.899092102800000248e+01
8.824698469999999739e-01 2.294421600999999811e+00 5.606236918999999830e+01
9.530674340000000466e-01 2.294421600999999811e+00 5.378041392899999806e+01
1.023665022000000091e+00 2.294421600999999811e+00 5.218296275400000184e+01
1.094262609999999913e+00 2.294421600999999811e+00 5.120759021100000297e+01
1.164860197000000097e+00 2.294421600999999811e+00 5.080330659900000256e+01
1.235457784999999920e+00 2.294421600999999811e+00 5.098232750399999702e+01
1.306055372999999964e+00 2.294421600999999811e+00 5.178266058500000213e+01
1.376652961000000008e+00 2.294421600999999811e+00 5.319112125899999910e+01
1.447250547999999970e+00 2.294421600999999811e+00 5.507970218900000248e+01
1.517848136000000014e+00 2.294421600999999811e+00 5.730587506900000250e+01
1.588445724000000059e+00 2.294421600999999811e+00 5.977047949699999663e+01
1.659043311000000021e+00 2.294421600999999811e+00 6.244591229400000287e+01
1.729640899000000065e+00 2.294421600999999811e+00 6.526631934600000307e+01
1.800238487000000109e+00 2.294421600999999811e+00 6.809565790800000684e+01
1.870836074999999932e+00 2.294421600999999811e+00 7.066850639199999762e+01
1.941433661999999893e+00 2.294421600999999811e+00 7.268806657800000437e+01
2.012031250000000160e+00 2.294421600999999811e+00 7.391965266200000428e+01
2.082628838000000204e+00 2.294421600999999811e+00 7.424311292199999457e+01
2.153226425000000166e+00 2.294421600999999811e+00 7.362170375399999500e+01
2.223824013000000210e+00 2.294421600999999811e+00 7.212621690899999294e+01
2.294421600999999811e+00 2.294421600999999811e+00 6.986359839300000374e+01
2.365019188999999855e+00 2.294421600999999811e+00 6.699008363400000121e+01
2.435616775999999817e+00 2.294421600999999811e+00 6.359601429800000005e+01
2.506214363999999861e+00 2.294421600999999811e+00 5.979386441500000160e+01
2.576811951999999906e+00 2.294421600999999811e+00 5.569122657599999826e+01
2.647409539999999950e+00 2.294421600999999811e+00 5.140118771400000242e+01
2.718007126999999912e+00 2.294421600999999811e+00 4.696946764100000138e+01
2.788604714999999956e+00 2.294421600999999811e+00 4.245039965899999856e+01
2.859202303000000001e+00 2.294421600999999811e+00 3.785363650299999705e+01
2.929799889999999962e+00 2.294421600999999811e+00 3.325793716399999767e+01
3.000397478000000007e+00 2.294421600999999811e+00 2.881504658100000071e+01
3.070995066000000051e+00 2.294421600999999811e+00 2.469246973599999961e+01
-3.141592654000000095e+00 2.365019188999999855e+00 1.934595677000000080e+01
-3.070995066000000051e+00 2.365019188999999855e+00 1.605606654900000052e+01
-3.000397478000000007e+00 2.365019188999999855e+00 1.304264203099999975e+01
-2.929799889999999962e+00 2.365019188999999855e+00 1.030178084499999969e+01
-2.859202303000000001e+00 2.365019188999999855e+00 7.959593167999999608e+00
-2.788604714999999956e+00 2.365019188999999855e+00 6.118795878000000243e+00
-2.718007126999999912e+00 2.365019188999999855e+00 4.844128773999999638e+00
-2.647409539999999950e+00 2.365019188999999855e+00 4.097603320000000160e+00
-2.576811951999999906e+00 2.365019188999999855e+00 3.732456870000000038e+00
-2.506214363999999861e+00 2.365019188999999855e+00 3.575771392000000048e+00
-2.435616775999999817e+00 2.365019188999999855e+00 3.467996405000000060e+00
-2.365019188999999855e+00 2.365019188999999855e+00 3.354211391000000209e+00
-2.294421600999999811e+00 2.365019188999999855e+00 3.266172260999999910e+00
-2.223824013000000210e+00 2.365019188999999855e+00 3.259985388000000039e+00
-2.153226425000000166e+00 2.365019188999999855e+00 3.384104171000000161e+00
-2.082628838000000204e+00 2.365019188999999855e+00 3.627725020999999828e+00
-2.012031250000000160e+00 2.365019188999999855e+00 3.943858715000000181e+00
-1.941433661999999893e+00 2.365019188999999855e+00 4.280777339000000126e+00
-1.870836074999999932e+00 2.365019188999999855e+00 4.597515393000000117e+00
-1.800238487000000109e+00 2.365019188999999855e+00 4.837533439000000435e+00
-1.729640899000000065e+00 2.365019188999999855e+00 4.938853597999999678e+00
-1.659043311000000021e+00 2.365019188999999855e+00 4.907036426000000340e+00
-1.588445724000000059e+00 2.365019188999999855e+00 4.762481918999999841e+00
-1.517848136000000014e+00 2.365019188999999855e+00 4.603385518999999704e+00
-1.447250547999999970e+00 2.365019188999999855e+00 4.499576496000000425e+00
-1.376652961000000008e+00 2.365019188999999855e+00 4.577097435999999853e+00
-1.306055372999999964e+00 2.365019188999999855e+00 4.979564011999999984e+00
-1.235457784999999920e+00 2.365019188999999855e+00 5.774540409000000096e+00
-1.164860197000000097e+00 2.365019188999999855e+00 6.943461050999999884e+00
-1.094262609999999913e+00 2.365019188999999855e+00 8.401495287999999562e+00
-1.023665022000000091e+00 2.365019188999999855e+00 9.990914531999999681e+00
-9.530674340000000466e-01 2.365019188999999855e+00 1.171310523200000020e+01
-8.824698469999999739e-01 2.365019188999999855e+00 1.371176039400000057e+01
-8.118722590000000405e-01 2.365019188999999855e+00 1.612078486100000063e+01
-7.412746709999999961e-01 2.365019188999999855e+00 1.896166036700000035e+01
